site,date,tmean_C,tmin_C,tmax_C
20941691,2021-08-07,15.6343994140625,12.53969955444336,18.729299545288086
20941691,2021-08-08,15.521100044250488,9.24940013885498,21.792999267578125
20941691,2021-08-09,11.040399551391602,6.894700050354004,15.186299324035645
20941691,2021-08-10,15.7391996383667,7.274199962615967,24.20439910888672
20941691,2021-08-11,19.957199096679688,12.618499755859375,27.29599952697754
20941691,2021-08-12,25.705900192260742,17.976499557495117,33.43539810180664
20941691,2021-08-13,26.575300216674805,19.935998916625977,33.214698791503906
20941691,2021-08-14,25.616600036621094,19.008899688720703,32.224300384521484
20941691,2021-08-15,23.873899459838867,18.022600173950195,29.725399017333984
20941691,2021-08-16,22.900798797607422,16.220600128173828,29.581098556518555
20941691,2021-08-17,17.306699752807617,9.30840015411377,25.305198669433594
20941691,2021-08-18,8.775599479675293,6.85759973526001,10.693699836730957
20941691,2021-08-19,13.875099182128906,7.868099689483643,19.882200241088867
20941691,2021-08-20,14.746399879455566,9.294599533081055,20.19839859008789
20941691,2021-08-21,11.764299392700195,9.505399703979492,14.023299217224121
20941691,2021-08-22,10.908899307250977,8.488999366760254,13.328999519348145
20941691,2021-08-23,8.457599639892578,5.325599670410156,11.589699745178223
20941691,2021-08-24,9.964099884033203,3.5533998012542725,16.375
20941691,2021-08-25,15.272299766540527,7.95389986038208,22.590898513793945
20941691,2021-08-26,14.412799835205078,8.670999526977539,20.154699325561523
20941691,2021-08-27,13.02929973602295,9.044099807739258,17.014598846435547
20941691,2021-08-28,11.21869945526123,6.646299839019775,15.791199684143066
20941691,2021-08-29,16.136798858642578,7.510599613189697,24.763198852539063
20941691,2021-08-30,17.605098724365234,10.236800193786621,24.97359848022461
20941691,2021-08-31,10.048999786376953,6.5254998207092285,13.572599411010742
20745666,2021-07-01,17.81519889831543,13.948299407958984,21.68229866027832
20745666,2021-07-02,16.735698699951172,13.988100051879883,19.48349952697754
20745666,2021-07-03,18.354900360107422,11.855999946594238,24.853899002075195
20745666,2021-07-04,19.249099731445313,11.924999237060547,26.57339859008789
20745666,2021-07-05,18.40169906616211,11.528800010681152,25.274799346923828
20745666,2021-07-06,18.055999755859375,9.355400085449219,26.756799697875977
